power,wind,target
13.967,7.08,13.967
15.635,6.04,15.635
16.945999999999998,5.24,16.945999999999998
19.826,5.34,19.826
23.311999999999998,5.35,23.311999999999998
20.943,5.0,20.943
15.77,4.35,15.77
13.277000000000001,3.88,13.277000000000001
11.318,3.92,11.318
7.6129999999999995,3.81,7.6129999999999995
5.559,4.96,5.559
4.092,4.37,4.092
5.8629999999999995,4.99,5.8629999999999995
6.285,4.64,6.285
8.31,3.97,8.31
7.6739999999999995,4.91,7.6739999999999995
6.215,3.7,6.215
4.46,3.7,4.46
3.048,3.81,3.048
1.389,4.53,1.389
1.2930000000000001,4.6,1.2930000000000001
1.248,4.07,1.248
1.232,3.11,1.232
0.603,2.46,0.603
0.843,2.86,0.843
1.203,2.86,1.203
2.9410000000000003,2.81,2.9410000000000003
5.502999999999999,2.88,5.502999999999999
4.409,2.59,4.409
4.275,2.09,4.275
3.359,2.2,3.359
2.048,2.05,2.048
1.035,1.31,1.035
2.28,1.95,2.28
3.1060000000000003,2.32,3.1060000000000003
7.055,2.62,7.055
7.3229999999999995,2.73,7.3229999999999995
9.494,3.17,9.494
9.015,3.76,9.015
8.567,4.46,8.567
10.273,5.07,10.273
15.936,4.23,15.936
13.273,5.53,13.273
13.305,6.04,13.305
15.817,4.95,15.817
17.047,5.53,17.047
14.311,6.24,14.311
14.077,6.49,14.077
18.167,6.22,18.167
19.374000000000002,6.9,19.374000000000002
19.185,6.55,19.185
25.135,7.24,25.135
21.719,7.13,21.719
21.348000000000003,7.29,21.348000000000003
23.401,8.58,23.401
15.43,8.24,15.43
14.089,8.48,14.089
18.392,8.92,18.392
17.6,8.69,17.6
18.892,8.38,18.892
24.471,8.02,24.471
22.037,7.31,22.037
31.296999999999997,7.4,31.296999999999997
28.026,7.79,28.026
25.4,7.75,25.4
20.86,8.94,20.86
22.676,8.2,22.676
17.975,9.67,17.975
19.445999999999998,9.48,19.445999999999998
25.105999999999998,8.61,25.105999999999998
27.397,8.57,27.397
31.846999999999998,8.38,31.846999999999998
27.524,7.59,27.524
33.891,6.63,33.891
37.736,8.12,37.736
35.12,8.28,35.12
34.341,7.63,34.341
35.2,7.39,35.2
31.619,8.77,31.619
31.647,9.16,31.647
32.935,8.93,32.935
26.464000000000002,9.31,26.464000000000002
23.932,8.68,23.932
19.325,8.21,19.325
13.292,7.63,13.292
8.787,7.72,8.787
6.105,7.96,6.105
4.343,7.46,4.343
2.431,6.5,2.431
1.9140000000000001,5.69,1.9140000000000001
4.317,4.52,4.317
4.349,4.43,4.349
2.722,7.18,2.722
1.922,4.01,1.922
2.48,3.43,2.48
2.85,3.3,2.85
2.049,4.35,2.049
0.985,3.77,0.985
0.0,2.42,0.0
0.0,2.51,0.0
0.0,2.94,0.0
0.0,2.83,0.0
0.0,1.22,0.0
0.0,0.23,0.0
0.0,0.6,0.0
0.0,0.68,0.0
0.0,0.01,0.0
0.0,0.63,0.0
0.0,0.88,0.0
0.0,0.84,0.0
0.0,2.14,0.0
0.0,1.76,0.0
0.0,2.29,0.0
0.0,1.93,0.0
0.0,1.63,0.0
0.0,0.82,0.0
0.0,0.38,0.0
0.0,2.4,0.0
0.0,3.49,0.0
0.0,2.51,0.0
0.0,1.57,0.0
0.0,1.75,0.0
0.0,1.21,0.0
0.0,1.6,0.0
0.0,2.29,0.0
0.0,0.85,0.0
0.0,0.89,0.0
0.0,2.43,0.0
0.0,2.52,0.0
0.0,1.39,0.0
0.0,2.34,0.0
0.0,2.25,0.0
0.0,2.06,0.0
0.0,1.88,0.0
0.0,2.19,0.0
0.0,1.97,0.0
0.0,1.21,0.0
0.0,0.59,0.0
0.0,1.5,0.0
0.0,1.59,0.0
0.0,1.94,0.0
0.0,1.09,0.0
0.0,1.2,0.0
0.0,,0.0
0.0,2.73,0.0
0.0,2.97,0.0
0.0,2.14,0.0
0.0,2.9,0.0
0.0,2.95,0.0
0.0,2.53,0.0
0.0,3.6,0.0
0.0,2.86,0.0
0.0,2.61,0.0
0.0,2.89,0.0
0.0,1.57,0.0
0.0,3.03,0.0
0.0,3.38,0.0
0.11,2.28,0.11
0.757,3.82,0.757
2.6210000000000004,3.84,2.6210000000000004
3.555,3.28,3.555
4.087,3.25,4.087
4.3660000000000005,3.14,4.3660000000000005
5.814,4.81,5.814
5.287999999999999,4.47,5.287999999999999
2.966,5.32,2.966
2.773,5.15,2.773
2.7960000000000003,4.58,2.7960000000000003
3.116,5.69,3.116
4.354,4.96,4.354
6.728,3.47,6.728
8.588,4.05,8.588
11.642000000000001,3.63,11.642000000000001
13.556,4.09,13.556
15.054,3.99,15.054
10.767999999999999,4.59,10.767999999999999
9.805,6.02,9.805
8.443999999999999,6.43,8.443999999999999
10.61,7.04,10.61
10.332,6.88,10.332
11.058,6.43,11.058
14.296,6.71,14.296
16.901,6.08,16.901
17.109,6.23,17.109
17.409000000000002,6.36,17.409000000000002
18.307000000000002,6.65,18.307000000000002
14.475,7.07,14.475
9.046,6.85,9.046
6.247999999999999,4.52,6.247999999999999
4.503,6.66,4.503
1.393,6.92,1.393
0.213,7.05,0.213
0.0,6.75,0.0
0.0,6.38,0.0
0.0,5.21,0.0
0.0,4.78,0.0
0.0,4.03,0.0
0.0,3.79,0.0
0.0,5.26,0.0
0.155,4.1,0.155
0.0,4.41,0.0
0.18600000000000003,2.91,0.18600000000000003
0.028999999999999998,2.7,0.028999999999999998
2.149,3.2,2.149
0.059000000000000004,4.87,0.059000000000000004
0.0,4.03,0.0
0.0,3.95,0.0
0.0,4.21,0.0
0.0,6.32,0.0
0.17800000000000002,4.99,0.17800000000000002
0.494,1.96,0.494
0.0,3.05,0.0
0.0,2.34,0.0
0.0,1.18,0.0
0.0,3.75,0.0
0.0,4.09,0.0
0.0,3.2,0.0
0.0,1.66,0.0
0.0,1.18,0.0
0.0,1.19,0.0
0.0,0.29,0.0
0.0,0.14,0.0
0.0,1.55,0.0
0.0,2.02,0.0
0.0,2.49,0.0
0.0,0.17,0.0
0.0,0.01,0.0
0.0,0.81,0.0
0.0,1.52,0.0
0.0,2.05,0.0
0.0,3.23,0.0
0.0,1.84,0.0
0.0,1.79,0.0
0.0,1.54,0.0
0.0,2.77,0.0
0.017,2.62,0.017
0.0,3.14,0.0
0.0,3.61,0.0
1.124,3.07,1.124
1.811,3.09,1.811
1.7719999999999998,4.1,1.7719999999999998
5.222,3.63,5.222
8.277000000000001,5.02,8.277000000000001
7.736000000000001,4.97,7.736000000000001
10.335,4.5,10.335
11.190999999999999,5.06,11.190999999999999
11.242,6.11,11.242
12.299000000000001,6.43,12.299000000000001
16.866,5.27,16.866
21.513,6.41,21.513
22.115,6.91,22.115
23.125999999999998,7.54,23.125999999999998
24.141,6.6,24.141
35.074,7.14,35.074
28.769000000000002,8.39,28.769000000000002
26.381999999999998,7.72,26.381999999999998
34.236999999999995,8.55,34.236999999999995
35.613,8.85,35.613
35.387,9.89,35.387
36.657,10.46,36.657
38.434,7.78,38.434
39.489000000000004,9.58,39.489000000000004
38.463,10.26,38.463
37.813,13.67,37.813
38.661,11.29,38.661
39.446999999999996,12.02,39.446999999999996
38.008,10.32,38.008
38.231,13.16,38.231
40.326,9.95,40.326
42.019,12.96,42.019
39.724000000000004,11.65,39.724000000000004
41.32,10.47,41.32
39.89,12.01,39.89
39.638000000000005,10.98,39.638000000000005
41.841,11.74,41.841
40.506,10.6,40.506
41.021,11.67,41.021
38.293,10.84,38.293
36.692,10.77,36.692
40.637,10.31,40.637
39.3,10.26,39.3
40.238,9.01,40.238
42.011,8.44,42.011
39.711,9.06,39.711
39.873000000000005,6.61,39.873000000000005
39.484,11.6,39.484
42.101000000000006,11.21,42.101000000000006
40.325,10.38,40.325
42.101000000000006,10.09,42.101000000000006
42.308,10.84,42.308
42.728,12.69,42.728
41.089,11.37,41.089
42.56,11.87,42.56
41.57,12.12,41.57
41.298,12.66,41.298
38.316,12.21,38.316
38.746,12.27,38.746
34.96,12.22,34.96
37.91,11.73,37.91
40.444,10.35,40.444
42.36600000000001,9.77,42.36600000000001
40.826,10.8,40.826
41.702,8.72,41.702
42.228,9.2,42.228
40.556999999999995,11.54,40.556999999999995
40.033,10.7,40.033
42.034,10.97,42.034
37.974000000000004,10.82,37.974000000000004
37.519,10.16,37.519
35.521,9.98,35.521
31.234,12.87,31.234
24.833000000000002,11.35,24.833000000000002
19.037,10.08,19.037
18.135,9.29,18.135
12.964,8.76,12.964
7.587999999999999,8.44,7.587999999999999
6.843,7.4,6.843
4.29,6.64,4.29
5.501,6.77,5.501
5.172999999999999,6.62,5.172999999999999
3.1239999999999997,7.06,3.1239999999999997
2.2230000000000003,6.22,2.2230000000000003
2.419,5.18,2.419
3.697,5.13,3.697
5.722,5.03,5.722
5.039,4.52,5.039
5.837000000000001,4.89,5.837000000000001
3.637,4.74,3.637
5.169,5.01,5.169
6.077000000000001,4.81,6.077000000000001
6.593,5.18,6.593
6.244,4.91,6.244
3.9960000000000004,4.87,3.9960000000000004
2.256,4.75,2.256
1.19,5.34,1.19
1.143,5.56,1.143
0.682,4.83,0.682
1.081,3.94,1.081
0.266,4.08,0.266
0.44299999999999995,3.91,0.44299999999999995
0.9059999999999999,4.02,0.9059999999999999
1.565,4.64,1.565
1.4169999999999998,4.29,1.4169999999999998
2.233,3.68,2.233
2.8810000000000002,3.92,2.8810000000000002
2.142,3.88,2.142
1.579,4.41,1.579
1.578,4.66,1.578
0.0,4.92,0.0
0.0,4.9,0.0
0.0,4.99,0.0
0.0,4.55,0.0
0.0,3.26,0.0
0.10300000000000001,3.17,0.10300000000000001
0.057,2.81,0.057
0.0,2.5,0.0
0.044000000000000004,3.06,0.044000000000000004
0.0,2.62,0.0
0.488,3.84,0.488
0.293,3.05,0.293
0.0,2.64,0.0
0.0,3.32,0.0
0.0,4.15,0.0
0.0,4.02,0.0
0.0,3.74,0.0
0.0,2.6,0.0
0.0,2.07,0.0
0.0,1.19,0.0
0.03,1.48,0.03
0.7859999999999999,1.81,0.7859999999999999
0.8759999999999999,2.21,0.8759999999999999
0.75,2.31,0.75
0.5760000000000001,3.08,0.5760000000000001
0.522,3.57,0.522
0.7859999999999999,2.9,0.7859999999999999
1.25,3.1,1.25
1.294,3.07,1.294
1.754,2.97,1.754
2.086,2.82,2.086
3.088,2.65,3.088
4.041,9.43,4.041
3.549,2.59,3.549
5.106,3.52,5.106
5.361000000000001,3.67,5.361000000000001
4.974,3.7,4.974
3.069,3.61,3.069
2.85,3.38,2.85
1.546,3.15,1.546
0.7390000000000001,2.96,0.7390000000000001
0.0,2.81,0.0
0.0,3.53,0.0
0.0,3.35,0.0
0.0,3.28,0.0
0.0,2.56,0.0
0.0,1.96,0.0
0.0,2.12,0.0
0.0,1.79,0.0
0.0,1.72,0.0
0.0,1.62,0.0
0.0,2.1,0.0
0.0,2.78,0.0
0.0,2.73,0.0
0.0,2.88,0.0
0.0,2.83,0.0
0.0,2.5,0.0
0.0,1.98,0.0
0.0,1.6,0.0
0.0,2.44,0.0
0.0,2.22,0.0
0.0,1.95,0.0
0.0,1.85,0.0
0.0,1.64,0.0
0.0,1.88,0.0
0.0,1.77,0.0
0.0,2.04,0.0
0.026000000000000002,1.84,0.026000000000000002
0.0,1.95,0.0
0.0,1.92,0.0
0.293,2.09,0.293
0.38,2.08,0.38
0.524,2.41,0.524
1.189,1.92,1.189
1.7590000000000001,2.54,1.7590000000000001
2.176,2.43,2.176
3.92,2.66,3.92
3.725,2.15,3.725
3.227,2.88,3.227
4.963,2.78,4.963
4.629,4.0,4.629
7.599,4.1,7.599
6.4110000000000005,3.94,6.4110000000000005
5.614,4.07,5.614
4.327,4.35,4.327
2.2840000000000003,5.01,2.2840000000000003
2.9560000000000004,4.93,2.9560000000000004
1.871,4.65,1.871
2.325,4.6,2.325
2.28,4.48,2.28
2.329,3.97,2.329
2.658,3.99,2.658
3.662,3.95,3.662
3.11,4.55,3.11
2.759,4.5,2.759
2.188,4.65,2.188
2.346,4.59,2.346
1.9269999999999998,4.81,1.9269999999999998
1.8159999999999998,5.16,1.8159999999999998
3.3560000000000003,4.57,3.3560000000000003
5.394,4.84,5.394
4.798,4.49,4.798
5.438,4.67,5.438
4.3069999999999995,4.21,4.3069999999999995
4.548,4.74,4.548
4.877,5.25,4.877
6.336,4.96,6.336
9.497,5.42,9.497
8.515,4.85,8.515
6.689,4.47,6.689
5.875,5.22,5.875
3.938,5.48,3.938
4.913,6.01,4.913
1.771,5.61,1.771
0.066,5.1,0.066
0.0,5.01,0.0
0.0,4.66,0.0
0.0,4.62,0.0
0.0,3.25,0.0
0.0,2.9,0.0
0.0,2.38,0.0
0.0,2.01,0.0
0.077,2.22,0.077
1.03,3.12,1.03
2.3409999999999997,2.93,2.3409999999999997
4.216,1.96,4.216
8.293,0.35,8.293
11.444,2.6,11.444
9.099,2.67,9.099
15.408,3.71,15.408
22.766,4.6,22.766
24.035,5.05,24.035
21.171999999999997,4.24,21.171999999999997
24.368000000000002,4.43,24.368000000000002
26.185,5.09,26.185
26.916,5.78,26.916
25.1,5.38,25.1
28.324,5.55,28.324
24.412,5.37,24.412
20.682,6.07,20.682
17.086,6.75,17.086
11.958,6.48,11.958
18.292,6.61,18.292
14.798,6.08,14.798
11.293,6.07,11.293
13.273,5.8,13.273
16.555,5.14,16.555
9.759,6.09,9.759
12.344000000000001,4.84,12.344000000000001
12.368,5.42,12.368
14.912,6.2,14.912
12.241,6.4,12.241
11.689,6.21,11.689
10.605,5.09,10.605
9.862,4.55,9.862
9.373,4.41,9.373
9.379,4.79,9.379
5.8229999999999995,3.85,5.8229999999999995
7.774,3.38,7.774
11.386,3.91,11.386
16.212,4.73,16.212
12.698,6.04,12.698
18.127,4.84,18.127
17.399,3.91,17.399
18.525,4.84,18.525
16.061,5.75,16.061
18.669,6.89,18.669
16.496,6.94,16.496
19.804000000000002,7.53,19.804000000000002
19.815,7.31,19.815
23.224,6.43,23.224
23.201,6.78,23.201
21.980999999999998,6.47,21.980999999999998
31.174,6.98,31.174
35.577,6.93,35.577
28.458000000000002,7.7,28.458000000000002
32.834,8.4,32.834
30.393,7.59,30.393
25.249000000000002,7.28,25.249000000000002
29.483,8.92,29.483
26.219,9.48,26.219
26.465999999999998,9.58,26.465999999999998
29.877,7.23,29.877
30.217,8.61,30.217
29.9,6.93,29.9
27.851999999999997,8.53,27.851999999999997
36.475,7.7,36.475
33.991,7.95,33.991
38.121,8.7,38.121
33.063,8.41,33.063
25.399,8.48,25.399
34.25,8.46,34.25
32.184,9.17,32.184
32.209,10.04,32.209
36.168,8.88,36.168
37.353,8.46,37.353
37.483000000000004,8.88,37.483000000000004
38.661,8.01,38.661
36.668,8.15,36.668
36.874,8.87,36.874
37.955,7.45,37.955
34.534,8.42,34.534
33.009,6.59,33.009
33.003,8.48,33.003
28.299,8.58,28.299
28.498,8.27,28.498
29.435,7.08,29.435
30.525,7.13,30.525
35.053000000000004,7.63,35.053000000000004
34.325,5.76,34.325
34.372,5.41,34.372
38.332,6.34,38.332
39.501999999999995,6.7,39.501999999999995
40.227,7.67,40.227
40.974,8.06,40.974
41.732,7.34,41.732
41.388999999999996,7.97,41.388999999999996
41.166000000000004,8.58,41.166000000000004
41.332,10.27,41.332
39.841,9.96,39.841
42.512,10.44,42.512
41.074,10.57,41.074
40.139,10.37,40.139
41.041000000000004,9.55,41.041000000000004
42.056000000000004,3.62,42.056000000000004
40.847,9.89,40.847
41.83,9.47,41.83
41.25,9.27,41.25
41.592,9.49,41.592
41.876999999999995,9.49,41.876999999999995
42.768,8.82,42.768
42.068000000000005,9.61,42.068000000000005
42.023999999999994,10.24,42.023999999999994
41.336000000000006,10.24,41.336000000000006
42.493,10.2,42.493
41.343999999999994,9.98,41.343999999999994
40.555,10.68,40.555
41.18,10.15,41.18
41.786,9.97,41.786
40.271,9.9,40.271
41.083999999999996,11.02,41.083999999999996
41.771,10.48,41.771
41.576,10.46,41.576
41.494,9.69,41.494
41.977,10.16,41.977
42.457,9.69,42.457
42.637,9.33,42.637
41.113,9.94,41.113
42.035,11.34,42.035
42.423,10.91,42.423
41.943000000000005,9.22,41.943000000000005
41.946999999999996,9.78,41.946999999999996
41.942,9.61,41.942
42.783,8.82,42.783
41.198,9.98,41.198
41.258,9.84,41.258
40.405,9.75,40.405
42.108000000000004,10.6,42.108000000000004
40.759,10.73,40.759
37.532,9.8,37.532
36.887,11.46,36.887
40.367,11.3,40.367
38.271,11.53,38.271
35.883,10.42,35.883
36.534,10.93,36.534
36.344,11.35,36.344
27.497,11.43,27.497
29.504,10.66,29.504
26.488000000000003,10.86,26.488000000000003
30.099,10.67,30.099
22.962,9.46,22.962
24.951999999999998,9.52,24.951999999999998
19.098,9.02,19.098
22.26,8.32,22.26
18.837,8.53,18.837
14.185,8.35,14.185
11.453,7.76,11.453
6.966,7.68,6.966
5.907,6.83,5.907
3.884,7.11,3.884
6.787999999999999,6.72,6.787999999999999
5.376,6.12,5.376
5.557,6.51,5.557
6.986000000000001,5.39,6.986000000000001
8.936,5.64,8.936
6.487,4.51,6.487
4.357,4.77,4.357
6.71,5.37,6.71
6.101,4.62,6.101
4.265,5.43,4.265
4.081,4.56,4.081
2.282,5.66,2.282
4.351,4.61,4.351
2.463,4.68,2.463
4.093999999999999,4.99,4.093999999999999
4.9030000000000005,3.98,4.9030000000000005
3.991,3.82,3.991
3.252,3.62,3.252
4.3180000000000005,4.53,4.3180000000000005
4.162,4.74,4.162
4.41,3.92,4.41
5.569,4.39,5.569
5.3,3.92,5.3
4.996,3.73,4.996
4.122,5.08,4.122
2.938,4.07,2.938
3.173,3.69,3.173
1.6230000000000002,3.67,1.6230000000000002
1.383,4.41,1.383
2.171,4.2,2.171
1.376,4.17,1.376
2.582,4.04,2.582
3.948,3.21,3.948
4.272,3.39,4.272
5.136,4.23,5.136
5.718,3.99,5.718
4.197,4.67,4.197
4.809,4.64,4.809
4.919,4.95,4.919
2.6719999999999997,4.84,2.6719999999999997
2.154,9.28,2.154
4.575,4.71,4.575
3.426,4.97,3.426
4.117,4.91,4.117
4.553,4.13,4.553
7.976,3.61,7.976
9.991,4.02,9.991
5.824,4.82,5.824
3.135,5.48,3.135
9.455,4.83,9.455
16.095,5.4,16.095
10.954,5.06,10.954
9.636000000000001,4.78,9.636000000000001
8.957,4.26,8.957
8.611,3.57,8.611
8.34,4.92,8.34
9.68,5.4,9.68
11.890999999999998,6.83,11.890999999999998
24.58,4.91,24.58
26.238000000000003,3.7,26.238000000000003
26.226,3.98,26.226
27.903000000000002,4.58,27.903000000000002
30.543000000000003,5.29,30.543000000000003
29.095,5.29,29.095
22.484,4.27,22.484
22.528000000000002,5.39,22.528000000000002
21.035999999999998,5.98,21.035999999999998
18.515,6.45,18.515
17.285999999999998,6.36,17.285999999999998
20.921,6.65,20.921
28.083000000000002,6.64,28.083000000000002
23.713,6.35,23.713
20.016,6.45,20.016
17.363,5.65,17.363
14.956,6.18,14.956
14.865,6.8,14.865
16.157,5.91,16.157
16.605,6.34,16.605
18.608,7.31,18.608
19.825,7.32,19.825
21.375999999999998,7.99,21.375999999999998
14.022,8.68,14.022
17.269000000000002,7.46,17.269000000000002
14.259,6.63,14.259
9.767000000000001,7.34,9.767000000000001
14.568,7.31,14.568
9.324,6.9,9.324
12.69,6.22,12.69
26.576,6.96,26.576
18.872,7.0,18.872
16.78,4.6,16.78
28.041999999999998,6.68,28.041999999999998
19.980999999999998,5.7,19.980999999999998
25.017,6.07,25.017
25.706999999999997,5.83,25.706999999999997
13.811,6.99,13.811
13.504000000000001,6.94,13.504000000000001
24.371,7.88,24.371
18.414,7.86,18.414
22.685,7.71,22.685
31.811999999999998,7.13,31.811999999999998
31.002,6.85,31.002
27.174,8.79,27.174
25.072,7.32,25.072
29.088,8.02,29.088
27.846,8.15,27.846
29.67,7.07,29.67
33.441,7.92,33.441
26.491999999999997,8.11,26.491999999999997
28.29,8.1,28.29
30.45,7.47,30.45
24.500999999999998,7.51,24.500999999999998
25.025,6.39,25.025
9.478,6.96,9.478
12.196,6.86,12.196
9.25,7.02,9.25
6.93,6.79,6.93
6.54,7.25,6.54
7.345,5.0,7.345
10.725999999999999,4.4,10.725999999999999
13.305,4.49,13.305
12.565999999999999,4.03,12.565999999999999
7.345,3.5,7.345
6.574,4.07,6.574
7.039,5.26,7.039
5.7860000000000005,5.16,5.7860000000000005
5.4510000000000005,5.43,5.4510000000000005
5.212000000000001,5.02,5.212000000000001
5.42,4.77,5.42
4.47,4.5,4.47
6.172999999999999,4.21,6.172999999999999
6.9479999999999995,4.26,6.9479999999999995
8.281,4.39,8.281
9.823,4.66,9.823
14.892999999999999,5.52,14.892999999999999
11.825999999999999,5.31,11.825999999999999
12.261,4.95,12.261
12.379000000000001,5.73,12.379000000000001
14.373,7.74,14.373
7.225,7.86,7.225
2.149,8.15,2.149
0.17300000000000001,8.82,0.17300000000000001
0.0,8.35,0.0
0.0,8.15,0.0
0.0,7.06,0.0
0.0,5.37,0.0
0.0,2.59,0.0
0.0,2.71,0.0
0.0,1.64,0.0
0.0,0.58,0.0
0.0,1.39,0.0
0.0,0.09,0.0
0.0,0.0,0.0
0.0,1.09,0.0
0.0,1.78,0.0
0.0,1.01,0.0
0.0,2.31,0.0
0.0,1.9,0.0
0.0,0.0,0.0
0.0,1.48,0.0
0.059000000000000004,0.9,0.059000000000000004
0.188,1.94,0.188
0.7759999999999999,1.22,0.7759999999999999
0.5770000000000001,1.88,0.5770000000000001
0.0,0.99,0.0
0.898,0.9,0.898
1.146,1.33,1.146
3.8280000000000003,1.8,3.8280000000000003
5.625,1.18,5.625
8.001,2.15,8.001
3.071,2.43,3.071
1.192,2.84,1.192
4.276,3.71,4.276
7.557,4.59,7.557
21.648000000000003,3.95,21.648000000000003
35.748000000000005,4.46,35.748000000000005
25.888,3.96,25.888
29.896,3.69,29.896
41.833999999999996,4.73,41.833999999999996
41.206,7.83,41.206
41.121,8.58,41.121
42.161,8.32,42.161
40.119,11.37,40.119
39.928000000000004,14.17,39.928000000000004
38.282,16.26,38.282
32.223,15.36,32.223
23.195,12.99,23.195
13.424000000000001,13.48,13.424000000000001
9.749,13.57,9.749
5.787000000000001,12.58,5.787000000000001
4.305,10.3,4.305
3.148,8.95,3.148
3.327,7.32,3.327
2.246,6.85,2.246
3.67,5.12,3.67
5.593999999999999,5.41,5.593999999999999
4.617,5.22,4.617
2.681,5.46,2.681
4.258,5.71,4.258
5.659,,5.659
4.666,6.4,4.666
5.534,4.62,5.534
5.406000000000001,3.32,5.406000000000001
5.117,5.85,5.117
5.581,5.01,5.581
9.418,4.65,9.418
16.951,4.41,16.951
20.034000000000002,3.94,20.034000000000002
19.829,4.51,19.829
22.171,5.03,22.171
21.641,6.57,21.641
21.305999999999997,7.47,21.305999999999997
26.206,7.26,26.206
28.793000000000003,8.46,28.793000000000003
30.534000000000002,8.43,30.534000000000002
30.936,7.95,30.936
26.999000000000002,7.86,26.999000000000002
28.156,7.84,28.156
22.383000000000003,8.14,22.383000000000003
20.046,7.89,20.046
16.838,8.24,16.838
20.457,8.07,20.457
20.874000000000002,8.54,20.874000000000002
20.618000000000002,7.74,20.618000000000002
22.848000000000003,6.52,22.848000000000003
22.139,6.63,22.139
22.024,7.3,22.024
19.535999999999998,7.38,19.535999999999998
19.463,7.42,19.463
18.715999999999998,7.74,18.715999999999998
18.979,8.15,18.979
17.387,7.27,17.387
13.418,5.67,13.418
9.753,5.86,9.753
7.093,4.74,7.093
6.444,3.74,6.444
4.43,4.23,4.43
2.032,3.96,2.032
1.115,4.35,1.115
3.285,3.64,3.285
4.315,3.93,4.315
5.266,3.82,5.266
8.217,3.29,8.217
7.8870000000000005,2.77,7.8870000000000005
8.627,2.73,8.627
8.633,2.83,8.633
8.068999999999999,4.39,8.068999999999999
5.547000000000001,2.87,5.547000000000001
4.946000000000001,2.53,4.946000000000001
7.895,2.88,7.895
7.617000000000001,3.39,7.617000000000001
5.038,3.52,5.038
3.34,3.65,3.34
0.993,4.69,0.993
0.0,3.97,0.0
0.163,4.37,0.163
0.0,4.71,0.0
0.0,3.7,0.0
0.0,2.8,0.0
0.0,2.46,0.0
0.0,3.41,0.0
0.0,2.93,0.0
0.0,1.96,0.0
0.0,2.34,0.0
0.0,2.13,0.0
0.0,2.37,0.0
0.0,1.89,0.0
0.11800000000000001,2.05,0.11800000000000001
1.349,2.01,1.349
0.386,1.9,0.386
0.068,0.34,0.068
0.0,1.38,0.0
0.0,1.06,0.0
0.0,1.25,0.0
0.0,1.51,0.0
0.23199999999999998,2.03,0.23199999999999998
1.0270000000000001,2.27,1.0270000000000001
9.115,1.12,9.115
14.748,1.89,14.748
12.839,1.52,12.839
27.385,2.52,27.385
33.79,3.13,33.79
34.523,5.52,34.523
40.291,6.93,40.291
41.123000000000005,6.87,41.123000000000005
42.167,8.73,42.167
40.345,9.55,40.345
39.16,11.33,39.16
40.94,11.81,40.94
39.379,11.98,39.379
40.851,10.25,40.851
42.63,10.3,42.63
43.089,9.24,43.089
42.70399999999999,11.73,42.70399999999999
43.032,12.48,43.032
41.108000000000004,13.46,41.108000000000004
42.876000000000005,14.43,42.876000000000005
42.867,13.81,42.867
42.943000000000005,14.21,42.943000000000005
41.513999999999996,14.31,41.513999999999996
39.532,15.53,39.532
38.56,15.38,38.56
42.898999999999994,13.65,42.898999999999994
43.047,13.12,43.047
39.277,10.44,39.277
41.797,9.56,41.797
40.269,11.0,40.269
41.288999999999994,11.65,41.288999999999994
42.585,11.42,42.585
40.92,11.33,40.92
41.607,11.72,41.607
41.723,10.36,41.723
42.77,11.01,42.77
42.887,10.76,42.887
42.903,11.36,42.903
42.18600000000001,11.42,42.18600000000001
41.981,11.16,41.981
42.643,12.04,42.643
40.872,12.02,40.872
42.246,12.24,42.246
42.809,11.68,42.809
42.905,10.64,42.905
42.78,10.47,42.78
42.707,10.46,42.707
42.926,10.31,42.926
42.931000000000004,10.12,42.931000000000004
42.665,11.58,42.665
42.211999999999996,11.16,42.211999999999996
42.236000000000004,6.53,42.236000000000004
41.558,10.97,41.558
41.511,9.82,41.511
40.434,10.34,40.434
41.466,9.79,41.466
36.994,9.4,36.994
31.083000000000002,8.63,31.083000000000002
30.976,8.81,30.976
23.026,8.99,23.026
21.467,8.19,21.467
29.779,7.52,29.779
30.283,6.27,30.283
33.139,6.61,33.139
34.442,5.98,34.442
30.266,5.29,30.266
32.839,5.98,32.839
30.348000000000003,6.38,30.348000000000003
28.885,6.72,28.885
28.89,8.0,28.89
22.108,6.94,22.108
20.962,8.43,20.962
16.660999999999998,7.84,16.660999999999998
20.629,6.66,20.629
11.561,6.99,11.561
16.451,6.51,16.451
15.626,6.04,15.626
10.350999999999999,5.95,10.350999999999999
5.8229999999999995,6.34,5.8229999999999995
5.995,5.08,5.995
1.6159999999999999,6.17,1.6159999999999999
0.851,6.43,0.851
3.832,6.6,3.832
3.542,5.79,3.542
0.16,5.65,0.16
0.0,5.63,0.0
0.0,5.56,0.0
0.0,6.41,0.0
0.0,5.61,0.0
0.0,3.69,0.0
0.0,2.59,0.0
0.0,2.45,0.0
0.0,2.05,0.0
0.0,2.84,0.0
0.0,2.62,0.0
0.0,2.51,0.0
0.0,3.65,0.0
0.0,2.29,0.0
0.0,3.4,0.0
0.0,2.4,0.0
0.0,1.89,0.0
0.0,0.16,0.0
0.0,2.53,0.0
0.124,2.59,0.124
0.0,1.87,0.0
0.0,3.85,0.0
0.0,1.39,0.0
0.213,2.89,0.213
0.7040000000000001,3.73,0.7040000000000001
0.11,2.94,0.11
0.107,3.15,0.107
0.07,3.4,0.07
0.0,4.42,0.0
0.0,4.06,0.0
0.046,3.11,0.046
0.535,3.53,0.535
1.003,2.78,1.003
2.553,3.01,2.553
2.6889999999999996,3.1,2.6889999999999996
